Timestamp,CPU Usage (%),Memory Usage (MB),Memory Usage (%),Disk Read Bytes,Disk Write Bytes
2024-04-24 16:49:33,0.0000,5942.11328125,36.733786595091395,35474501,4
2024-04-24 16:49:35,3.1000,5943.5546875,36.7426972817576,35474501,4
2024-04-24 16:49:37,9.2000,5934.55859375,36.687083971751434,35474501,4
2024-04-24 16:49:39,1.6000,5934.53515625,36.68693908253735,35474501,4
2024-04-24 16:49:41,60.0000,5934.77734375,36.68843627108289,35474501,4
2024-04-24 16:49:43,51.6000,5934.734375,36.688170640857074,35474501,4
2024-04-24 16:49:45,40.6000,5944.6484375,36.74945877841489,35474501,4
2024-04-24 16:49:47,42.2000,5935.2265625,36.691213314352844,35474501,4
2024-04-24 16:49:49,53.8000,5934.5859375,36.68725300916786,35474501,4
2024-04-24 16:49:51,40.6000,5935.140625,36.6906820539012,35474501,4
2024-04-24 16:49:53,38.4000,5935.234375,36.69126161075754,35474501,4
2024-04-24 16:49:55,56.9000,5943.25390625,36.740837870176854,35474501,4
2024-04-24 16:49:57,52.3000,5934.734375,36.688170640857074,35474501,4
2024-04-24 16:49:59,45.3000,5935.125,36.690585461091814,35474501,4
2024-04-24 16:50:01,57.8000,5935.15234375,36.69075449850824,35474501,4
2024-04-24 16:50:03,58.5000,5954.078125,36.80775253888162,35474501,4
2024-04-24 16:50:06,45.3000,5935.26953125,36.69147894457867,35474501,4
2024-04-24 16:50:08,53.8000,5934.4375,36.68633537747866,35474501,4
2024-04-24 16:50:10,50.0000,5935.7890625,36.69469065549088,35474501,4
2024-04-24 16:50:12,42.2000,5935.4921875,36.69285539211247,35474501,4
2024-04-24 16:50:14,55.4000,5935.84765625,36.69505287852609,35474501,4
2024-04-24 16:50:16,51.6000,5935.73046875,36.69432843245567,35474501,4
2024-04-24 16:50:18,63.1000,5934.7578125,36.68831553007115,35474501,4
2024-04-24 16:50:20,40.0000,5935.16796875,36.69085109131763,35474501,4
2024-04-24 16:50:22,50.8000,5944.265625,36.74709225458484,35474501,4
2024-04-24 16:50:24,41.5000,5935.609375,36.69357983818289,35474501,4
2024-04-24 16:50:26,53.8000,5945.16015625,36.7526221929224,35474501,4
2024-04-24 16:50:28,57.8000,5934.8671875,36.68899167973688,35474501,4
2024-04-24 16:50:30,42.2000,5938.55078125,36.71176343455053,35474501,4
2024-04-24 16:50:32,55.4000,5945.70703125,36.75600294125105,35474501,4
2024-04-24 16:50:34,48.4000,5936.52734375,36.69925466573455,35474501,4
2024-04-24 16:50:36,62.3000,5935.69921875,36.69413524683689,35474501,4
2024-04-24 16:50:38,42.2000,5935.16015625,36.69080279491294,35474501,4
2024-04-24 16:50:40,44.6000,5945.18359375,36.75276708213649,35474501,4
2024-04-24 16:50:42,49.2000,5935.38671875,36.69220339064909,35474501,4
2024-04-24 16:50:44,52.3000,5935.1796875,36.690923535924675,35474501,4
2024-04-24 16:50:46,35.4000,5945.44140625,36.75436086349142,35474501,4
2024-04-24 16:50:48,63.1000,5948.23828125,36.771650976372186,35474501,4
2024-04-24 16:50:50,40.0000,5936.2109375,36.697298661344405,35474501,4
2024-04-24 16:50:52,44.6000,5936.33984375,36.69809555202187,35474501,4
2024-04-24 16:50:54,50.0000,5936.20703125,36.697274513142055,35474501,4
2024-04-24 16:50:56,49.2000,5934.67578125,36.687808417821856,35474501,4
2024-04-24 16:50:58,51.6000,5945.109375,36.75230826629189,35474501,4
2024-04-24 16:51:00,57.0000,5945.12109375,36.75238071089893,35474501,4
2024-04-24 16:51:02,53.8000,5935.96484375,36.69577732459651,35474501,4
2024-04-24 16:51:04,51.6000,5935.19140625,36.690995980531724,35474501,4
2024-04-24 16:51:06,49.2000,5934.71875,36.68807404804768,35474501,4
2024-04-24 16:51:08,52.3000,5945.28125,36.75337078719517,35474501,4
2024-04-24 16:51:10,29.2000,5944.61328125,36.749241444593764,35474501,4
2024-04-24 16:51:12,3.1000,5935.88671875,36.69529436054956,35474501,4
2024-04-24 16:51:14,6.2000,5945.0859375,36.7521633770778,35474501,4
2024-04-24 16:51:16,12.3000,5934.8359375,36.6887984941181,35474501,4
2024-04-24 16:51:18,6.2000,5936.0234375,36.696139547631724,35474501,4
2024-04-24 16:51:20,1.6000,5936.21875,36.6973469577491,35474501,4
2024-04-24 16:51:23,26.6000,5935.80078125,36.69476310009792,35474501,4
2024-04-24 16:51:25,13.8000,5935.3515625,36.691986056827965,35474501,4
2024-04-24 16:51:27,4.6000,5945.5078125,36.75477138293133,35474501,4
2024-04-24 16:51:29,18.5000,5936.05859375,36.69635688145285,35474501,4
2024-04-24 16:51:31,12.3000,5936.69921875,36.70031718663783,35474501,4
2024-04-24 16:51:33,4.7000,5944.25,36.74699566177545,35474501,4
2024-04-24 16:51:35,6.2000,5941.875,36.7323135547482,35474501,4
2024-04-24 16:51:37,7.7000,5945.37109375,36.75392619584917,35474501,4
2024-04-24 16:51:39,6.2000,5935.40234375,36.69229998345848,35474501,4
2024-04-24 16:51:41,27.7000,5936.72265625,36.70046207585192,35474501,4
2024-04-24 16:51:43,23.1000,5936.99609375,36.70215245001624,35474501,4
2024-04-24 16:51:45,38.4000,5938.19921875,36.70959009633925,35474501,4
2024-04-24 16:51:47,18.5000,5946.26953125,36.75948028238908,35474501,4
2024-04-24 16:51:49,6.2000,5944.84375,36.75066618853226,35474501,4
2024-04-24 16:51:51,29.7000,5940.578125,36.724296351568846,35474501,4
2024-04-24 16:51:53,13.8000,5946.99609375,36.763971848025705,35474501,4
2024-04-24 16:51:55,39.1000,5947.35546875,36.76619348264167,35474501,4
2024-04-24 16:51:57,15.4000,5946.26171875,36.75943198598438,35474501,4
2024-04-24 16:51:59,20.3000,5945.0625,36.75201848786372,35474501,4
2024-04-24 16:52:01,14.1000,5947.63671875,36.76793215321069,35474501,4
2024-04-24 16:52:03,43.1000,5936.63671875,36.69993081540027,35474501,4
2024-04-24 16:52:05,40.0000,5937.27734375,36.70389112058526,35474501,4
2024-04-24 16:52:07,23.4000,5947.55078125,36.76740089275904,35474501,4
2024-04-24 16:52:09,26.2000,6016.75,37.19518629734406,35474501,4
2024-04-24 16:52:11,41.5000,6015.23828125,37.1858409430356,35474501,4
2024-04-24 16:52:13,57.0000,6018.95703125,37.20883003167037,35474501,4
2024-04-24 16:52:15,28.1000,6022.16796875,37.22867985399997,35474501,4
2024-04-24 16:52:17,32.8000,6011.76953125,37.16439733935106,35474501,4
2024-04-24 16:52:19,36.9000,6021.8203125,37.22653066399105,35474501,4
2024-04-24 16:52:21,51.6000,6011.80859375,37.16463882137454,35474501,4
2024-04-24 16:52:23,34.4000,6012.8671875,37.1711829842107,35474501,4
2024-04-24 16:52:25,43.1000,6012.36328125,37.168067866107876,35474501,4
2024-04-24 16:52:27,23.1000,6012.32421875,37.1678263840844,35474501,4
2024-04-24 16:52:29,36.9000,6011.52734375,37.16290015080552,35474501,4
2024-04-24 16:52:31,35.4000,5944.73046875,36.749965890664186,35474501,4
2024-04-24 16:52:33,39.1000,5949.76171875,36.78106877528769,35474501,4
2024-04-24 16:52:35,36.9000,5940.296875,36.722557680999834,35474501,4
2024-04-24 16:52:37,28.1000,5940.8984375,36.72627650416133,35474501,4
2024-04-24 16:52:39,10.8000,5940.8984375,36.72627650416133,35474501,4
2024-04-24 16:52:41,21.9000,5939.890625,36.720046267955695,35474501,4
2024-04-24 16:52:44,27.7000,5929.83984375,36.657912943315715,35474501,4
2024-04-24 16:52:46,36.9000,5920.2109375,36.59838762452926,35474501,4
2024-04-24 16:52:48,52.3000,5929.95703125,36.658637389386136,35474501,4
2024-04-24 16:52:50,20.0000,5913.5625,36.55728738413391,35474501,4
2024-04-24 16:52:52,27.7000,5913.6875,36.55806012660903,35474501,4
2024-04-24 16:52:54,20.3000,5915.0546875,36.56651199743063,35474501,4
2024-04-24 16:52:56,35.9000,5909.73828125,36.533646294035755,35474501,4
2024-04-24 16:52:58,16.9000,5909.73828125,36.533646294035755,35474501,4
2024-04-24 16:53:00,42.2000,5916.19140625,36.57353912431374,35474501,4
2024-04-24 16:53:02,20.3000,5910.13671875,36.536109410675195,35474501,4
2024-04-24 16:53:04,20.0000,5910.34765625,36.53741341360196,35474501,4
2024-04-24 16:53:06,12.5000,5909.328125,36.53111073278927,35474501,4
2024-04-24 16:53:08,27.7000,5904.94140625,36.50399230155309,35474501,4
2024-04-24 16:53:10,15.4000,5912.0859375,36.54815936364657,35474501,4
2024-04-24 16:53:12,9.2000,5906.921875,36.51623544014325,35474501,4
2024-04-24 16:53:14,21.5000,5905.375,36.50667275201366,35474501,4
2024-04-24 16:53:16,18.5000,5906.39453125,36.512975432826345,35474501,4
2024-04-24 16:53:18,3.1000,5906.45703125,36.5133618040639,35474501,4
2024-04-24 16:53:20,16.9000,5905.28125,36.50609319515732,35474501,4
2024-04-24 16:53:22,4.6000,5906.9609375,36.516476922166724,35474501,4
2024-04-24 16:53:24,20.0000,5898.34765625,36.46323013599061,35474501,4
2024-04-24 16:53:26,0.0000,5907.35546875,36.518915890603814,35474501,4
2024-04-24 16:53:28,6.2000,5889.08203125,36.40595060002246,35474501,4
2024-04-24 16:53:30,31.2000,5888.90625,36.404863930916825,35474501,4
2024-04-24 16:53:32,35.4000,5888.87890625,36.40469489350039,35474501,4
2024-04-24 16:53:34,20.3000,5889.64453125,36.40942794116049,35474501,4
2024-04-24 16:53:36,15.6000,5885.22265625,36.38209217610318,35474501,4
2024-04-24 16:53:38,32.8000,5885.2109375,36.38201973149614,35474501,4
2024-04-24 16:53:40,17.2000,5884.6015625,36.37825261192994,35474501,4
2024-04-24 16:53:42,38.5000,5881.8671875,36.361348870286726,35474501,4
2024-04-24 16:53:44,47.7000,5875.078125,36.31937929460686,35474501,4
2024-04-24 16:53:46,50.8000,5864.68359375,36.25512092816031,35474501,4
2024-04-24 16:53:48,38.4000,5864.1328125,36.251716031629314,35474501,4
2024-04-24 16:53:50,49.2000,5864.6328125,36.254807001529784,35474501,4
2024-04-24 16:53:52,15.6000,5865.16796875,36.25811530525139,35474501,4
2024-04-24 16:53:54,30.8000,5864.12890625,36.251691883426965,35474501,4
2024-04-24 16:53:56,21.6000,5864.9453125,36.256738857717586,35474501,4
2024-04-24 16:53:58,38.4000,5865.046875,36.257366710978616,35474501,4
2024-04-24 16:54:00,36.9000,5864.35546875,36.253092479163115,35474501,4
2024-04-24 16:54:03,39.1000,5859.63671875,36.2239214507274,35474501,4
2024-04-24 16:54:05,35.4000,5860.87890625,36.23160057907389,35474501,4
2024-04-24 16:54:07,15.6000,5859.36328125,36.222231076563084,35474501,4
2024-04-24 16:54:09,18.5000,5859.93359375,36.22575671410581,35474501,4
2024-04-24 16:54:11,41.6000,5860.390625,36.228582053780464,35474501,4
2024-04-24 16:54:13,26.6000,5860.00390625,36.226191381748066,35474501,4
2024-04-24 16:54:15,35.9000,5859.76171875,36.224694193202524,35474501,4
2024-04-24 16:54:17,29.2000,5861.07421875,36.232807989191265,35474501,4
2024-04-24 16:54:19,51.6000,5921.16015625,36.60425563769969,35474501,4
2024-04-24 16:54:21,25.8000,5921.76953125,36.60802275726589,35474501,4
2024-04-24 16:54:23,20.3000,5907.09375,36.51729796104654,35474501,4
2024-04-24 16:54:25,40.0000,5904.3125,36.50010444097515,35474501,4
